category,product_name,product_price,rating,discount,reviews,rating_val,date,month,year,sales ,revenue,product_description
Fridge,BOSCH 263 L Frost Free Double Door Top Mount 3 Star Refrigerator,31790,4,24, 1 ,1.4,4,2,2020,210,6675900,VarioInverterBuilt-in Stabilizer1 Year on Product and 10 Years on Compressor
Fridge,Whirlpool 265 L Frost Free Double Door 3 Star Convertible Refrigerator,35999,12631,0," 1,395 ",1.4,8,9,2021,135,4859865,Digital InverterBuilt-in Stabilizer1 Year Warranty on Unit and 10 Years Warranty on Compressor from Whirlpool
Fridge,Whirlpool 236 L Direct Cool Single Door 5 Star Refrigerator  with Auto Defrost,22190,105,23, 6 ,2.3,26,1,2022,192,4260480,"Reciprocating CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product, 9 Years Warranty on Compressor"
Fridge,Voltas Beko by A Tata Product 245 L Direct Cool Single Door 3 Star Refrigerator,29999,1645,0, 132 ,2.5,15,4,2011,299,8969701,Reciprocating CompressorBuilt-in Stabilizer2 Years Comprehensive Warranty on Product and Additional 10 Years Warranty on Compressor
Fridge,Whirlpool 236 L Direct Cool Single Door 4 Star Refrigerator,23999,3,0, 1 ,4.3,14,9,2015,279,6695721,Inverter1 Year Comprehensive Warranty on Product and 9 Years Warranty on Compressor
Fridge,Haier 220 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,18990,29,33, 2 ,5,24,9,2021,204,3873960,Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor
Fridge,Godrej 180 L Direct Cool Single Door 2 Star Refrigerator,14900,0,23,#VALUE!,3.2,21,5,2010,209,3114100,Fixed Speed Compressor1 Year full warranty on fridge and 10 Years on compressor
Fridge,Haier 190 L Direct Cool Single Door 5 Star Refrigerator,17490,0,27,#VALUE!,3.7,23,2,2019,131,2291190,Normal CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on the Product and 10 Years Warranty on Compressor
Fridge,SAMSUNG 189 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  with Digi-Touch Cool Digit...,25999,2954,0, 317 ,3.5,15,9,2017,141,3665859,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,SAMSUNG 265 L Frost Free Double Door 3 Star Convertible Refrigerator,49999,2129,0, 152 ,3.1,1,5,2021,165,8249835,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,Whirlpool 190 L Direct Cool Single Door 4 Star Refrigerator,20999,8876,0, 998 ,3.8,29,11,2015,196,4115804,Inverter CompressorBuilt-in Stabilizer1 Year on Product and 10 Years on Compressor From Whirlpool
Fridge,Kelvinator 190 L Direct Cool Single Door 2 Star Refrigerator,16999,0,25,#VALUE!,2,27,1,2019,171,2906829,Reciprocating CompressorBuilt-in Stabilizer1 Year Manufacturer Warranty
Fridge,Kelvinator 187 L Direct Cool Single Door 2 Star Refrigerator,15399,0,24,#VALUE!,2.8,8,4,2023,160,2463840,Normal1 Year on Product and 10 Years on Compressor
Fridge,Haier 185 L Direct Cool Single Door 2 Star Refrigerator  with DEFT TechnologyLarge Vegetable Box,11990,6941,29, 490 ,4.7,19,9,2010,105,1258950,Normal CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor
Fridge,Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator,24599,118,24, 10 ,1.5,8,4,2017,100,2459900,Reciprocating Compressor1 Year on Product and 10 Years on the Compressor
Fridge,Godrej 233 L Frost Free Double Door 2 Star Refrigerator,21490,0,6,#VALUE!,4.8,24,4,2020,228,4899720,Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty and 10 Years on Compressor from Godrej
Fridge,Haier 598 L Frost Free Side by Side Convertible Refrigerator  with 83% Convertible Fridge SpaceDigital...,93990,1525,36, 162 ,4.1,11,3,2017,263,24719370,Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor
Fridge,SAMSUNG 700 L Frost Free Side by Side Refrigerator,81990,1087,8, 107 ,3.7,17,6,2019,259,21235410,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,SAMSUNG 385 L Frost Free Double Door 2 Star Convertible Refrigerator,44990,6,30, 0 ,1.6,3,7,2020,252,11337480,Digital Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 20 Years Warranty on Compressor
Fridge,LG 594 L Frost Free Side by Side Refrigerator  with Four Door,91990,37,40, 6 ,2.1,7,1,2023,227,20881730,Inverter Linear Compressor1 Year on Product and 10 Years on Compressor From LG
Fridge,SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator,17490,19,20, 2 ,1.2,1,10,2015,100,1749000,Digital Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 20 Years Warranty on Compressor
Fridge,LG 343 L Frost Free Double Door 2 Star Convertible Refrigerator  with Smart Inverter With Multi Air Fl...,36990,1372,26, 139 ,3.4,10,8,2025,105,3883950,Smart Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor From LG
Fridge,Panasonic 304 L Frost Free Double Door 3 Star Convertible Refrigerator,34490,465,38, 65 ,4.8,2,6,2021,130,4483700,"Inverter CompressorBuilt-in Stabilizer1 year on Product, 10 years on Compressor"
Fridge,Whirlpool 192 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,16399,7,26, 1 ,2.2,24,3,2016,244,4001356,InverterBuilt-in Stabilizer1 Years Manufacturer Warranty
Fridge,Lloyd by Havells 240 L Frost Free Double Door 3 Star Refrigerator,24990,31,38, 4 ,3.8,14,2,2023,240,5997600,Fixed SpeedBuilt-in Stabilizer1 Year Warranty on product and 9 year warranty on Compressor
Fridge,LG 668 L Frost Free Side by Side Refrigerator  with Instaview and Smart ThinQ(WiFi Enabled),159990,13,15, 1 ,1.7,21,3,2020,231,36957690,Inverter Linear Compressor1 Year Warranty on product and 10 Years Warranty on compressor from LG
Fridge,SAMSUNG 336 l Frost Free Double Door 2 Star Refrigerator,36590,207,22, 19 ,3,5,2,2014,260,9513400,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,SAMSUNG 236 L Frost Free Double Door 2 Star Refrigerator,27700,0,23,#VALUE!,1.7,25,11,2017,258,7146600,Digital Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 20 Years Warranty on Compressor
Fridge,Haier 460 L Frost Free Double Door 4 Star Convertible Refrigerator,56490,20,37, 7 ,1.9,3,1,2022,204,11523960,Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor and Fan Motor
Fridge,"SAMSUNG 653 L Frost Free Side by Side 3 Star Refrigerator  with AI and WiFi, Convertible 5-in-1, Glass...",99990,1851,37, 120 ,4.9,17,5,2024,176,17598240,Digital Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 20 Years Warranty on Compressor
Fridge,Whirlpool 467 L Frost Free Double Door 2 Star Convertible Refrigerator,47499,13,46, 1 ,4.8,19,4,2015,279,13252221,Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 9 Years Warranty on Compressor
Fridge,SAMSUNG 415 L Frost Free Double Door 3 Star Convertible Refrigerator,45990,11331,26," 1,185 ",4.4,25,7,2017,171,7864290,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 10 years on compressor"
Fridge,BOSCH 335 L Frost Free Triple Door 3 Star Convertible Refrigerator,40590,8,40, 0 ,3.6,19,2,2014,285,11568150,Vario Inverter CompressorBuilt-in Stabilizer1 Year on Product and 10 Years on Compressor from Bosch
Fridge,Electrolux 461 L Frost Free Double Door Top Mount 1 Star Refrigerator  with Inverter Top Freezer Ultim...,52990,9,43, 2 ,2.2,4,6,2021,124,6570760,Inverter1 Year Standard Warranty on Product and 9 Years Additional Warranty on Compressor (Refrigerant or Gas is Chargeable)
Fridge,Whirlpool 308 L Frost Free Double Door 2 Star Refrigerator,32390,3,29, 0 ,2.7,15,9,2022,220,7125800,InverterBuilt-in Stabilizer1 Year on Product and 10 Years on Compressor
Fridge,Voltas Beko by A Tata Product 640 L Frost Free Side by Side Refrigerator,59990,1405,40, 117 ,1.1,13,5,2019,260,15597400,Pro Smart Inverter CompressorBuilt-in Stabilizer2 Years Comprehensive Warranty on Product and 12 Years Warranty on Compressor
Fridge,SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator,24990,22630,21," 2,005 ",3.8,6,4,2024,167,4173330,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,Whirlpool 192 L Direct Cool Single Door 3 Star Refrigerator,15949,8203,17, 836 ,3,27,5,2020,222,3540678,"Normal CompressorBuilt-in Stabilizer1 Year on Product, 10 Years on Compressor"
Fridge,"LG 201 L Direct Cool Single Door 4 Star Refrigerator  with Smart Inverter Compressor, Digital Panel & ...",16990,58,25, 0 ,1.4,4,1,2025,180,3058200,Smart Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor from LG
Fridge,SAMSUNG 363 L Frost Free Double Door 1 Star Convertible Refrigerator,40999,0,29,#VALUE!,2.2,31,5,2017,119,4878881,Digital Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Fridge,SAMSUNG 256 L Frost Free Double Door 2 Star Refrigerator,29490,0,20,#VALUE!,3.5,16,8,2024,148,4364520,Digital Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 20 Years Warranty on Compressor
Fridge,SAMSUNG 415 L Frost Free Double Door 2 Star Refrigerator,44990,12159,35, 922 ,2.2,29,6,2011,110,4948900,Digital Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 10 Years Warrranty on Compressor
Fridge,Haier 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,17948,31,26, 2 ,1,18,2,2015,143,2566564,NormalBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Fridge,BOSCH 508 L Frost Free Double Door 2 Star Convertible Refrigerator,94990,0,10,#VALUE!,2.3,9,10,2023,118,11208820,VarioInverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Fridge,Haier 205 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer,17741,0,29,#VALUE!,2.8,13,7,2020,185,3282085,InverterBuilt-in Stabilizer1 Years Manufacturer Warranty & 10 Years Compressure warranty
Fridge,"LG 694 L Frost Free Side by Side Refrigerator  with Smart Inverter DoorCooling+, Hygiene Fresh+, Expre...",84990,13,35, 2 ,4.2,7,9,2019,244,20737560,Smart Inverter Compressor1 Year Warranty on Product and 10 Years Warranty on Compressor (T&C)
Fridge,LG 185 L Direct Cool Single Door 2 Star Refrigerator,13490,8170,21, 781 ,3.4,24,10,2011,221,2981290,Reciprocating CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor from LG
Fridge,Panasonic 336 L Frost Free Double Door 3 Star Refrigerator,31990,465,24, 65 ,3.1,23,9,2012,209,6685910,Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years on Compressor
Fridge,LG 201 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor ...,19490,535,26, 58 ,1.7,9,10,2020,292,5691080,Smart Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor from LG
Fridge,Panasonic 336 L Frost Free Double Door 3 Star Refrigerator,32990,19,23, 0 ,1.3,24,10,2012,216,7125840,Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years on Compressor
Fridge,Electrolux 453 L Frost Free Double Door Bottom Mount 1 Star Refrigerator  with Inverter Bottom Freezer...,61490,4,38, 0 ,4.5,1,9,2013,289,17770610,Inverter1 Year Standard Warranty on Product and 9 Years Additional Warranty on Compressor (Refrigerant or Gas is Chargeable)
Fridge,SAMSUNG 670 L Frost Free Double Door 2 Star Refrigerator,74990,219,20, 23 ,4.6,19,6,2017,192,14398080,Digital Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor From Samsung
Fridge,SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator,16990,1237,10, 128 ,2.2,5,9,2023,131,2225690,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,Lloyd by Havells 280 L Frost Free Double Door 2 Star Refrigerator,31690,0,31,#VALUE!,1.6,26,7,2014,112,3549280,Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and Additional 9 Years Warranty on Compressor
Fridge,"LG 240 L Frost Free Double Door 2 Star Convertible Refrigerator  with Inverter Compressor, Express Fre...",28999,0,17,#VALUE!,1.9,8,10,2020,231,6698769,Smart Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor from LG
Fridge,LG 205 L Direct Cool Single Door 3 Star Refrigerator,16490,51,30, 2 ,2.3,24,4,2022,238,3924620,Reciprocating CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor From LG
Fridge,SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,15890,11876,16," 1,042 ",4.9,24,10,2013,194,3082660,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,Haier 328 L Frost Free Double Door Top Mount 3 Star Convertible Refrigerator  with Convertible 14-in-1...,31990,2177,33, 205 ,1.9,12,5,2019,182,5822180,Normal CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor and Motor
Fridge,LG 215 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,18799,19,27, 4 ,3,25,5,2024,155,2913845,Smart Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years on Compressor From LG
Fridge,SAMSUNG 236 L Frost Free Double Door 2 Star Refrigerator,29000,39,19, 2 ,3.4,7,12,2011,144,4176000,Digital Inverter CompressorBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 20 Years Warranty on Compressor
Fridge,LG 516 L Frost Free Double Door 2 Star Refrigerator,58990,32,16, 5 ,2.1,13,8,2012,125,7373750,Inverter Linear Compressor1 Year Warranty on product and 10 Years Warranty on compressor from LG
Fridge,Panasonic 401 L Frost Free Double Door 2 Star Refrigerator,56990,63,35, 14 ,4.5,10,2,2014,138,7864620,Inverter CompressorBuilt-in Stabilizer2 Years Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Fridge,SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,17990,2293,18, 258 ,1.1,22,8,2023,264,4749360,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,LG 205 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Moist 'N' F...,20990,200,20, 22 ,4.1,16,3,2014,197,4135030,Smart Inverter CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor From LG
Fridge,SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator,15090,13275,16," 1,113 ",2.6,24,8,2019,115,1735350,"Digital Inverter CompressorBuilt-in Stabilizer1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years."
Fridge,Haier 651 L Frost Free Side by Side Convertible Refrigerator  with 100% Convertible Fridge SpaceMulti ...,199990,0,42,#VALUE!,3.8,6,8,2021,144,28798560,InverterBuilt-in Stabilizer1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Fridge,LG 594 L Frost Free Side by Side Inverter Technology Star Refrigerator  with with Hygiene Fresh+ and S...,90990,39,42, 7 ,3.1,18,9,2020,109,9917910,Inverter Linear CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years Warranty on Compressor from LG
Fridge,LG 630 L Frost Free Double Door 3 Star Refrigerator,69990,46,20, 4 ,2.9,16,4,2015,217,15187830,Inverter Linear CompressorBuilt-in Stabilizer1 Year Warranty on Product and 10 Years on Compressor from LG
Fridge,Voltas Beko 183 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,14190,629,45, 49 ,3,23,4,2010,274,3888060,Reciprocating CompressorBuilt-in Stabilizer1 Years Comprehensive Warranty on Product and Additional 10 Years on Compressor
